id,test,purchase,site,impressions,income,gender,gamer
43090,1,0,site2,118,40,0,1
1330,0,0,site2,2,40,1,0
65543,1,0,site2,49,50,1,0
7959,1,0,site2,2,40,0,0
52134,1,0,site2,58,50,1,1
35389,1,1,site2,55,40,0,1
19201,1,0,site2,0,50,1,1
39780,1,0,site2,0,40,0,1
19198,0,0,site2,37,50,1,1
2700,1,0,site2,0,70,0,1
44091,0,0,site2,13,40,1,1
4366,1,0,site2,13,40,1,1
36777,1,0,site2,0,70,1,1
49389,0,0,site2,340,60,1,1
7059,1,0,site2,0,80,1,1
56973,1,0,site2,15,70,1,1
9341,0,0,site2,50,40,1,1
15758,1,0,site2,22,60,0,1
49815,1,0,site2,2,60,1,0
59180,1,0,site2,61,60,1,1
58017,1,0,site2,6,60,1,1
20164,1,0,site2,24,50,1,1
28635,1,0,site2,53,50,1,1
19175,1,0,site2,1,30,0,1
7637,1,0,site2,344,50,1,0
13922,0,0,site2,180,50,1,1
41266,1,1,site2,0,40,0,1
36830,1,0,site2,32,50,1,1
11913,0,0,site2,319,50,1,1
55600,1,0,site2,38,40,1,1
6644,1,0,site2,29,40,0,1
1589,1,0,site2,16,50,0,1
5327,1,0,site2,0,70,0,1
11918,1,0,site2,220,30,1,1
11948,0,0,site2,239,50,0,1
19144,1,0,site2,20,50,1,0
61542,1,0,site2,13,30,0,0
50099,0,0,site2,107,60,0,1
27925,0,0,site2,176,60,1,1
23416,1,0,site2,153,60,1,1
7491,1,0,site2,335,50,0,1
645,1,0,site2,8,40,1,1
58655,0,0,site2,0,60,0,1
17534,1,0,site2,360,50,1,0
18490,1,0,site2,4,40,1,1
21134,1,0,site2,351,40,1,0
689,1,0,site2,134,40,1,1
28543,0,0,site2,0,40,0,0
9302,0,0,site2,149,90,1,1
37201,1,0,site2,0,50,1,1
22603,1,0,site2,19,50,1,1
44899,1,0,site2,53,50,1,0
19116,0,0,site2,98,50,0,1
19114,1,0,site2,0,60,1,0
11927,1,0,site2,237,80,1,1
55824,0,0,site2,19,60,0,1
8508,1,0,site2,6,40,0,1
20779,0,0,site2,0,50,1,1
21728,0,0,site2,110,70,0,1
60235,1,0,site2,26,50,1,1
13613,1,0,site2,8,50,0,1
30110,1,0,site2,50,50,1,0
34623,0,0,site2,5,30,0,0
7046,0,0,site2,204,50,1,1
50572,1,0,site2,81,50,1,1
33026,1,0,site2,402,40,1,1
52500,1,1,site2,18,30,0,1
43699,1,0,site2,7,60,1,1
33226,1,0,site2,0,50,1,0
19076,1,0,site2,25,50,1,1
16336,1,0,site2,12,60,1,0
33813,1,0,site2,44,50,1,1
42555,0,0,site2,23,50,1,0
13164,1,0,site2,184,30,1,1
64507,1,1,site2,11,80,0,1
16455,1,0,site2,0,60,1,1
47245,0,0,site2,0,60,0,1
8538,1,1,site2,53,50,0,1
13732,1,1,site2,1,70,1,1
56916,0,0,site2,193,40,0,1
38353,0,0,site2,86,60,1,0
3739,0,0,site2,0,60,1,1
19051,1,0,site2,284,50,1,0
26711,1,0,site2,38,60,0,1
17575,0,0,site2,50,50,1,1
34476,1,0,site2,17,40,1,0
24614,0,0,site2,6,40,0,0
56300,1,0,site2,18,50,0,0
36115,1,0,site2,96,60,1,1
46847,1,1,site2,22,40,0,1
50077,1,0,site2,33,40,0,0
5150,1,0,site2,8,40,1,1
34747,1,0,site2,80,60,1,0
19027,0,0,site2,18,50,1,0
35124,0,0,site2,0,50,0,1
19024,1,1,site2,89,30,1,0
17694,1,0,site2,66,50,1,1
56709,0,0,site2,30,50,1,0
53531,1,1,site2,16,60,1,1
15934,0,0,site2,75,30,1,1
35051,1,0,site2,107,70,0,1
67706,0,0,site2,119,70,0,1
46421,1,1,site2,5,60,0,1
66852,1,1,site2,0,60,1,1
11953,0,0,site2,0,20,1,1
19005,1,0,site2,246,30,1,0
55718,0,0,site2,10,50,1,0
37021,0,0,site2,222,40,1,1
1889,0,0,site2,21,60,1,1
29781,0,0,site2,88,50,0,1
14217,1,0,site2,340,50,1,1
66036,1,0,site2,0,50,0,1
18991,0,0,site2,0,40,1,1
31913,0,0,site2,98,50,1,1
4472,1,0,site2,27,60,1,0
14193,1,0,site2,10,50,1,0
39295,1,0,site2,47,40,1,1
40148,1,0,site2,2,80,0,0
13425,0,0,site2,41,50,1,1
39478,0,0,site2,40,40,1,1
18980,0,0,site2,164,40,1,1
5225,0,0,site2,182,40,0,1
3803,1,0,site2,65,50,0,1
5182,1,0,site2,8,70,1,0
26609,1,0,site2,0,70,0,1
18972,0,0,site2,277,50,1,1
21149,1,0,site2,0,50,1,1
65585,1,0,site2,116,60,1,1
11964,0,0,site2,140,50,1,0
9773,0,1,site2,66,60,1,1
18966,0,0,site2,21,60,0,1
5211,1,0,site2,6,60,0,1
40938,1,0,site2,0,60,1,1
10282,1,0,site2,8,40,0,0
37602,0,0,site2,192,40,0,1
64772,1,0,site2,6,50,1,0
16291,1,0,site2,84,60,1,1
669,1,0,site2,105,60,0,1
22964,1,0,site2,155,30,1,1
60541,1,0,site2,200,50,1,0
47308,0,0,site2,2,50,1,0
47219,1,0,site2,3,60,0,0
29092,1,0,site2,0,60,0,1
50094,0,0,site2,302,60,0,1
17753,1,0,site2,24,50,1,1
3107,1,0,site2,84,60,0,0
20640,1,0,site2,3,50,1,1
37765,1,0,site2,224,60,0,0
46376,1,0,site2,7,50,1,1
43089,1,0,site2,0,50,0,1
22065,1,0,site2,0,50,1,1
46038,0,0,site2,51,70,0,1
30928,1,0,site2,0,40,0,1
37166,0,0,site2,0,80,0,0
11534,0,0,site2,89,80,1,1
57782,1,0,site2,8,50,1,1
18920,1,0,site2,18,70,0,0
20954,1,0,site2,5,50,0,1
25021,1,0,site2,324,40,0,1
40970,1,0,site2,0,50,1,1
54594,1,0,site2,37,50,0,0
1992,1,0,site2,16,60,1,1
35731,0,0,site2,92,70,1,1
18907,1,0,site2,0,40,0,1
44279,1,0,site2,2,50,1,1
26415,0,0,site2,20,50,1,1
30909,0,0,site2,0,50,1,0
26450,0,0,site2,0,40,1,1
64081,1,0,site2,6,50,1,1
41629,1,0,site2,5,60,0,1
8773,1,0,site2,183,60,0,0
33538,1,0,site2,291,50,0,0
30323,0,0,site2,161,50,0,0
63591,1,0,site2,8,50,1,1
16255,1,0,site2,9,80,1,1
3636,1,0,site2,161,70,1,0
2266,0,0,site2,6,60,1,1
44830,1,1,site2,10,30,0,1
18885,1,0,site2,121,60,1,0
45989,1,0,site2,118,50,0,0
26242,1,0,site2,60,40,0,0
19578,0,1,site2,297,80,1,1
47640,0,0,site2,46,50,1,1
18873,0,1,site2,239,60,1,1
65593,1,0,site2,4,60,1,1
36019,0,0,site2,45,90,1,0
34262,1,0,site2,113,50,1,1
66753,1,0,site2,8,40,1,1
62548,1,0,site2,24,70,0,1
18861,1,1,site2,7,70,1,1
2793,1,0,site2,181,40,1,1
29239,1,0,site2,40,50,1,1
22402,1,0,site2,31,60,1,1
60870,1,0,site2,10,50,1,1
7765,1,0,site2,72,60,0,1
47064,0,0,site2,8,70,1,1
11997,0,0,site2,8,50,1,1
18844,1,1,site2,19,70,1,1
49804,1,0,site2,16,30,0,0
34422,1,0,site2,182,70,1,1
6163,0,0,site2,3,60,1,0
60493,1,0,site2,251,50,1,0
50075,0,0,site2,2,40,1,0
11999,1,1,site2,101,60,1,1
10975,0,0,site2,26,30,1,0
62260,0,0,site2,32,50,1,0
23844,0,0,site2,1,50,1,1
55927,1,0,site2,16,70,0,1
57323,1,0,site2,59,60,1,1
2046,1,1,site2,0,80,1,1
48024,0,0,site2,38,50,0,1
41633,0,0,site2,162,40,1,0
37906,1,0,site2,28,60,0,1
40414,0,0,site2,209,30,0,1
53979,1,0,site2,68,50,0,1
37485,0,0,site2,71,50,1,0
18999,1,0,site2,45,40,1,1
12012,0,0,site2,0,60,1,1
13509,0,0,site2,2,50,1,1
54894,0,0,site2,0,40,1,1
11078,0,0,site2,48,50,0,1
11109,1,0,site2,113,30,1,1
16246,1,0,site2,35,60,1,1
7125,1,0,site2,24,60,1,1
65009,1,0,site2,89,70,1,1
61619,1,0,site2,141,50,1,0
2547,0,0,site2,2,40,0,0
16429,1,0,site2,57,50,0,1
35334,1,0,site2,35,60,0,1
32800,1,1,site2,0,60,1,0
53180,1,0,site2,356,30,1,0
5389,0,0,site2,18,50,1,0
31476,0,0,site2,17,40,1,0
30770,1,0,site2,23,40,0,0
12250,1,1,site2,399,70,1,0
29259,1,1,site2,63,50,0,1
2783,1,0,site2,2,50,0,0
12021,1,0,site2,66,60,1,1
52570,1,0,site2,75,60,0,1
18783,1,0,site2,0,60,0,1
12024,1,0,site2,10,50,1,0
18780,1,0,site2,0,50,1,1
18778,0,0,site2,54,70,0,0
11295,0,0,site2,10,50,0,1
137,0,0,site2,0,30,1,1
10258,1,0,site2,21,70,0,0
18768,1,0,site2,1,60,1,1
1627,1,0,site2,276,70,0,0
37525,0,0,site2,2,50,0,1
55777,1,0,site2,15,40,1,0
63564,1,0,site2,50,60,1,0
24972,1,0,site2,148,70,0,1
64939,1,0,site2,5,40,1,1
54871,1,0,site2,26,40,0,1
33515,1,0,site2,115,50,1,0
36962,1,0,site2,234,50,1,0
39413,1,0,site2,9,30,0,1
18749,1,0,site2,87,50,0,1
24704,1,0,site2,14,60,1,1
62767,0,0,site2,258,50,0,1
9515,1,0,site2,34,50,0,1
29877,1,0,site2,54,40,1,1
60332,1,0,site2,335,40,1,1
34314,1,1,site2,397,70,1,1
57312,0,0,site2,11,50,1,1
59646,0,0,site2,2,40,0,1
53200,1,0,site2,22,40,1,1
31233,1,0,site2,187,40,0,1
691,0,0,site2,0,30,1,1
65595,1,0,site2,220,50,1,1
66375,1,0,site2,1,40,0,0
64839,1,1,site2,16,50,0,1
3176,0,0,site2,71,40,1,0
22047,1,0,site2,0,50,0,0
32485,0,0,site2,48,50,1,1
60685,1,0,site2,5,50,1,1
57989,1,0,site2,39,30,1,1
41856,1,0,site2,37,30,1,1
66214,1,0,site2,22,50,1,1
3058,1,0,site2,23,40,1,1
61796,1,0,site2,21,50,1,1
60504,1,0,site2,249,80,1,1
66066,1,0,site2,82,40,1,1
33555,1,0,site2,54,50,0,0
12892,1,0,site2,25,50,0,0
1783,0,0,site2,101,60,1,1
34409,0,0,site2,29,40,1,1
34472,1,0,site2,33,80,1,1
8747,0,0,site2,16,50,1,1
18692,1,0,site2,96,80,1,1
18690,1,0,site2,0,60,1,1
18688,0,0,site2,9,30,0,0
2164,1,0,site2,24,70,1,0
49264,0,0,site2,147,50,1,1
24207,1,0,site2,84,60,1,1
8139,1,0,site2,298,50,1,0
59700,1,0,site2,20,60,1,0
18681,1,0,site2,0,50,1,0
12062,1,1,site2,43,70,1,1
19272,0,0,site2,7,30,1,1
15388,1,0,site2,0,60,0,0
64603,1,0,site2,83,60,1,1
37251,1,0,site2,21,40,1,1
17849,1,0,site2,2,40,0,0
65959,0,0,site2,14,80,1,1
3916,1,0,site2,68,50,1,1
21048,1,0,site2,3,60,1,1
12585,1,0,site2,0,30,1,1
8061,1,0,site2,10,30,1,1
62510,0,0,site2,95,50,1,0
44176,1,0,site2,1,50,0,1
36122,1,0,site2,39,60,1,1
7019,1,0,site2,9,30,1,1
48654,0,0,site2,6,80,1,1
31997,0,0,site2,40,40,0,0
61024,0,0,site2,266,50,1,1
18649,1,0,site2,6,60,0,1
63585,1,0,site2,2,50,1,1
65819,1,0,site2,345,40,1,0
11069,0,0,site2,348,40,1,0
18643,1,0,site2,30,60,0,1
22808,0,0,site2,34,50,1,0
25244,1,0,site2,32,80,1,1
60174,1,0,site2,16,70,1,1
30449,1,0,site2,10,70,1,1
23245,1,0,site2,0,50,1,0
61102,1,0,site2,66,50,0,0
57568,0,0,site2,74,50,0,0
7211,1,0,site2,93,80,1,1
16259,1,0,site2,0,60,1,1
62495,0,0,site2,8,50,0,0
38808,1,0,site2,244,50,1,0
55116,1,1,site2,353,50,1,1
18622,1,0,site2,5,50,1,0
18613,1,0,site2,136,40,0,0
29201,1,0,site2,180,50,1,0
10242,0,0,site2,72,60,1,0
39819,1,0,site2,227,60,0,1
61530,1,0,site2,52,40,1,1
48853,1,0,site2,46,60,1,0
62581,1,0,site2,33,50,1,1
18593,1,0,site2,186,50,0,1
63508,1,0,site2,32,60,0,1
66547,0,0,site2,247,60,1,1
41816,1,0,site2,0,40,1,0
12083,1,0,site2,1,70,0,1
62672,0,0,site2,10,50,0,0
45357,1,0,site2,11,50,1,1
28659,1,1,site2,8,30,1,1
37434,0,0,site2,15,60,1,1
14459,0,0,site2,0,40,1,0
12680,0,0,site2,244,60,1,0
6740,1,1,site2,15,50,1,1
7024,1,0,site2,3,60,0,1
18566,1,0,site2,403,60,1,1
65968,1,0,site2,7,60,1,1
65844,1,0,site2,317,60,1,1
24176,1,0,site2,250,50,1,1
58100,1,1,site2,119,40,1,0
5058,1,0,site2,6,50,1,0
26051,1,0,site2,17,40,1,0
37823,0,1,site2,5,60,1,1
54703,1,0,site2,17,50,1,1
58399,0,0,site2,35,30,0,0
1607,1,0,site2,76,70,0,0
55500,1,0,site2,121,50,0,0
2973,0,0,site2,340,40,1,1
57804,0,0,site2,16,50,1,1
45131,1,0,site2,40,60,1,1
6160,0,0,site2,2,50,0,0
53087,1,1,site2,320,60,0,1
35125,1,0,site2,304,60,0,1
22336,1,0,site2,151,60,0,1
14000,1,0,site2,16,40,1,0
8163,1,0,site2,190,40,0,1
7804,0,0,site2,302,70,1,1
21597,0,0,site2,137,50,1,1
18532,1,0,site2,0,30,1,1
54372,1,0,site2,34,30,1,1
30960,0,1,site2,1,70,1,0
35732,0,0,site2,9,80,0,1
30331,1,1,site2,8,60,0,0
34359,0,0,site2,115,60,0,1
27469,0,0,site2,0,30,1,1
5794,1,0,site2,48,50,1,0
18519,1,1,site2,311,40,1,1
48435,0,0,site2,170,70,0,0
23248,1,0,site2,3,30,1,0
49174,0,0,site2,7,50,1,1
39980,1,0,site2,19,60,0,0
55531,0,0,site2,14,50,0,0
13347,1,0,site2,7,50,1,1
18509,1,0,site2,20,40,1,1
28299,1,0,site2,24,70,0,1
49178,1,0,site2,3,50,0,0
2408,1,0,site2,58,70,1,0
37828,0,0,site2,167,30,1,1
52974,1,0,site2,0,50,1,1
40746,1,0,site2,19,50,1,1
36709,0,0,site2,356,40,1,1
36477,0,0,site2,86,60,0,0
67114,1,0,site2,52,50,1,1
6712,0,0,site2,53,60,0,0
31047,0,0,site2,3,40,1,1
34233,0,0,site2,22,70,1,0
18484,0,0,site2,332,70,0,1
35193,1,0,site2,8,40,1,1
32370,1,0,site2,47,50,1,0
7598,0,0,site2,207,40,1,0
46316,0,0,site2,4,50,1,1
7925,1,0,site2,11,60,1,1
18471,0,0,site2,66,40,0,1
36183,0,0,site2,15,50,1,1
10749,0,0,site2,15,60,1,1
65797,1,0,site2,6,50,0,0
62417,0,0,site2,105,30,1,1
51053,1,0,site2,0,70,1,0
30511,1,0,site2,6,50,1,1
18458,1,0,site2,46,40,1,1
31902,1,0,site2,41,40,1,1
41516,0,0,site2,0,50,1,1
31121,1,0,site2,5,40,1,1
43426,1,0,site2,23,40,1,1
61060,1,0,site2,349,50,1,0
66963,1,0,site2,192,60,1,1
37175,1,0,site2,14,50,1,1
12114,1,0,site2,0,30,0,0
44583,1,0,site2,0,70,0,1
47497,1,0,site2,3,40,0,0
27562,1,1,site2,0,70,1,1
22690,1,0,site2,3,60,0,0
7184,1,0,site2,11,60,0,1
1843,0,0,site2,6,60,1,1
9002,1,0,site2,362,40,0,1
12118,1,1,site2,45,40,0,1
8612,1,1,site2,20,50,1,1
1135,1,0,site2,4,70,1,1
22101,1,0,site2,68,30,1,1
18414,0,0,site2,8,60,0,0
22632,1,0,site2,92,60,1,0
10591,1,0,site2,158,30,1,0
11261,1,0,site2,1,50,1,0
37430,1,0,site2,15,40,0,0
50590,1,0,site2,382,50,1,1
12122,1,0,site2,14,60,1,0
21482,1,0,site2,96,50,1,0
58243,1,0,site2,102,60,1,1
18399,1,0,site2,17,50,1,0
26313,1,0,site2,264,60,0,0
64179,0,0,site2,14,60,0,1
13805,1,0,site2,6,50,1,0
12869,0,0,site2,3,50,1,1
18392,1,0,site2,166,60,1,0
54188,0,0,site2,42,50,1,1
59943,1,0,site2,353,50,0,1
1571,1,0,site2,0,60,0,0
53348,1,0,site2,4,40,1,1
41627,0,1,site2,42,40,0,1
31999,1,0,site2,0,80,0,1
41308,1,0,site2,5,40,1,1
65964,1,0,site2,230,90,1,0
16097,1,0,site2,166,50,1,1
6623,0,0,site2,0,50,1,0
60180,0,0,site2,112,50,1,1
363,0,0,site2,0,70,1,1
32195,0,0,site2,0,50,0,0
49655,0,0,site2,114,60,0,0
30697,1,0,site2,2,50,1,0
9713,1,0,site2,61,70,1,0
12812,0,0,site2,8,60,1,0
18309,1,0,site2,119,50,1,1
56816,0,0,site2,2,60,1,0
18355,1,0,site2,22,70,1,0
38355,0,0,site2,4,50,1,1
60986,1,0,site2,15,40,0,1
25635,1,0,site2,9,50,1,1
56894,0,0,site2,29,60,0,0
15168,1,0,site2,143,80,1,1
11468,1,0,site2,33,60,0,1
18343,1,0,site2,82,60,1,1
18339,1,0,site2,93,50,1,0
59374,1,0,site2,8,30,0,1
40237,1,0,site2,0,70,1,1
12138,1,0,site2,232,40,1,0
37324,0,0,site2,2,40,1,1
3855,0,0,site2,109,40,0,1
19391,1,0,site2,10,50,1,1
66902,1,0,site2,22,70,0,1
36768,1,1,site2,0,80,1,1
15071,1,0,site2,30,50,0,0
7521,1,0,site2,286,70,0,0
18796,0,0,site2,15,70,1,1
58898,0,0,site2,219,70,1,0
45226,0,0,site2,7,40,0,1
12143,0,0,site2,193,40,0,1
54186,1,0,site2,2,70,0,1
51357,1,0,site2,56,60,1,1
66543,1,0,site2,6,30,1,1
57384,1,0,site2,2,40,0,0
12145,1,0,site2,5,40,1,0
21117,0,0,site2,1,70,1,0
56289,1,0,site2,40,50,1,1
32110,0,0,site2,40,30,0,1
63743,1,0,site2,6,60,1,1
26167,1,0,site2,11,80,1,1
19976,1,0,site2,139,70,1,1
6731,1,0,site2,0,40,1,1
55174,0,0,site2,75,30,1,1
6182,0,0,site2,0,50,0,1
35370,1,0,site2,343,70,1,1
27486,0,0,site2,0,60,1,1
54098,1,0,site2,2,60,0,1
59859,1,0,site2,18,80,0,1
51883,1,1,site2,2,60,0,1
27995,1,0,site2,4,40,0,1
33135,1,0,site2,149,40,1,1
64192,1,0,site2,0,70,1,1
18273,1,0,site2,0,50,1,1
7407,0,0,site2,34,60,1,1
54200,1,0,site2,11,40,1,1
29310,0,0,site2,13,80,0,1
66184,1,0,site2,42,40,1,1
33012,0,0,site2,301,50,1,1
10121,1,0,site2,3,40,1,1
47236,0,0,site2,10,40,0,1
40092,1,0,site2,7,50,1,1
26386,1,0,site2,58,60,0,1
42270,0,0,site2,54,50,1,1
67364,1,0,site2,41,30,1,0
63244,1,0,site2,282,50,1,0
50934,0,0,site2,2,60,1,1
53550,1,0,site2,67,70,1,0
67677,0,0,site2,53,40,1,1
18242,1,1,site2,0,50,1,1
3979,1,0,site2,19,50,1,1
18237,0,0,site2,11,40,0,0
24800,0,0,site2,135,30,1,1
53532,1,0,site2,3,60,1,0
38461,1,0,site2,0,50,1,1
43782,1,1,site2,116,70,0,1
51802,1,0,site2,0,50,0,1
67067,1,0,site2,8,50,1,1
15459,1,0,site2,21,40,0,1
41652,1,1,site2,1,50,1,1
47227,1,0,site2,262,50,1,1
67159,1,0,site2,7,40,0,1
7156,1,0,site2,55,50,1,1
40675,1,0,site2,88,40,0,0
48984,1,0,site2,9,60,1,0
16935,0,0,site2,2,70,1,1
45032,1,0,site2,18,60,1,1
63194,1,0,site2,127,40,0,0
7428,0,0,site2,33,40,0,1
43864,1,0,site2,9,60,0,1
18195,0,0,site2,10,70,1,0
63587,1,0,site2,0,50,1,0
18190,1,0,site2,0,50,1,0
39111,1,0,site2,46,30,1,1
18188,1,0,site2,362,40,0,0
62933,1,0,site2,97,40,1,1
18184,1,1,site2,10,60,1,1
18183,1,0,site2,1,50,1,1
62345,0,0,site2,320,50,0,1
19835,0,0,site2,6,30,0,1
12535,1,0,site2,39,60,1,1
42602,1,1,site2,39,80,1,1
59795,1,0,site2,6,30,1,1
21337,1,0,site2,48,40,0,1
7327,1,0,site2,0,40,0,1
42645,0,0,site2,5,60,0,1
14529,1,0,site2,0,40,0,0
37856,0,0,site2,25,40,1,0
46894,1,0,site2,14,80,1,1
3468,1,0,site2,36,40,1,1
48854,0,0,site2,31,60,0,1
28213,1,0,site2,82,60,0,0
27411,0,0,site2,13,40,0,0
18158,1,0,site2,47,40,0,1
18155,1,0,site2,0,70,0,0
24775,1,0,site2,16,40,1,1
14045,0,0,site2,11,60,0,1
2957,1,0,site2,2,40,1,0
37741,1,0,site2,9,60,1,0
18145,1,0,site2,3,60,0,0
8797,1,1,site2,0,60,1,1
42340,0,0,site2,19,30,0,1
66669,0,0,site2,58,40,0,1
18137,1,0,site2,38,40,1,1
14763,1,0,site2,166,30,0,1
25177,1,0,site2,174,30,1,1
27693,0,0,site2,53,50,1,0
55195,1,0,site2,187,50,1,1
18531,0,0,site2,41,80,1,0
18270,0,0,site2,8,50,1,1
46116,1,0,site2,45,50,1,0
44741,0,0,site2,35,40,1,1
51167,1,0,site2,4,80,1,0
19582,1,0,site2,82,60,0,1
23224,0,0,site2,31,50,1,0
57191,0,0,site2,138,40,1,1
48547,1,0,site2,63,40,1,1
4226,0,0,site2,10,50,1,0
43517,1,0,site2,18,80,0,1
43195,1,0,site2,5,50,0,0
51852,1,0,site2,27,40,1,1
57906,1,0,site2,261,60,1,1
8642,0,0,site2,1,70,1,1
1245,1,0,site2,0,80,1,1
26089,1,0,site2,6,60,1,1
61421,1,0,site2,0,40,1,1
6907,0,0,site2,18,60,1,0
26912,1,0,site2,12,50,1,1
15919,1,0,site2,37,50,1,0
29357,1,0,site2,140,60,1,0
26203,0,0,site2,6,50,1,1
18092,1,1,site2,283,70,1,1
28098,1,0,site2,315,50,1,1
863,1,0,site2,25,40,1,1
19445,1,0,site2,64,50,0,1
12974,1,1,site2,64,50,1,1
65619,0,0,site2,108,50,0,0
23032,1,0,site2,61,40,1,0
20799,1,0,site2,186,60,1,1
26825,1,0,site2,10,80,0,0
50221,0,0,site2,185,30,1,1
45157,0,0,site2,161,40,0,1
48338,0,0,site2,7,70,1,1
34189,1,0,site2,124,70,1,0
8723,1,0,site2,12,50,0,0
66857,0,0,site2,43,40,1,1
29871,1,0,site2,181,40,0,1
51164,0,0,site2,26,50,1,1
21932,1,0,site2,10,50,0,1
23587,1,0,site2,0,90,1,1
36875,0,0,site2,1,40,1,0
22918,1,0,site2,44,60,1,1
26739,1,0,site2,11,50,1,1
10035,1,0,site2,13,60,1,1
41227,1,0,site2,327,60,0,1
31652,0,0,site2,33,80,0,1
66527,1,0,site2,28,40,0,1
12023,1,1,site2,331,50,1,1
18044,1,0,site2,191,40,1,0
12194,1,0,site2,12,70,1,0
58948,1,0,site2,38,50,1,1
32779,1,0,site2,6,40,1,1
18040,1,0,site2,9,50,1,0
53809,1,0,site2,135,100,1,1
64070,1,0,site2,7,50,0,0
25288,0,0,site2,0,70,1,1
27631,1,0,site2,81,50,1,0
41739,1,0,site2,27,40,1,0
46228,1,0,site2,396,70,0,0
37010,1,0,site2,34,60,1,1
4451,1,0,site2,4,40,0,1
26255,1,0,site2,5,80,1,1
12203,1,0,site2,0,60,1,0
26238,0,0,site2,46,50,1,0
18022,0,0,site2,6,30,1,1
45039,0,0,site2,21,50,0,1
47127,1,0,site2,2,70,1,1
59769,1,0,site2,12,50,1,1
55507,1,0,site2,192,40,0,1
19662,1,0,site2,11,60,1,1
25106,1,0,site2,13,50,1,0
924,1,0,site2,177,50,1,1
2697,0,0,site2,14,40,1,1
3153,1,0,site2,365,40,0,0
24183,1,0,site2,23,50,1,1
18199,1,0,site2,65,50,1,0
8796,1,0,site2,5,30,1,0
66149,0,0,site2,20,50,1,0
26664,1,0,site2,131,50,1,1
60527,1,0,site2,90,50,1,0
6489,1,0,site2,121,60,1,1
66898,1,0,site2,0,60,1,0
67028,0,0,site2,93,60,1,1
1918,1,0,site2,8,40,1,0
43638,1,0,site2,18,70,1,1
16623,1,0,site2,22,50,0,1
21166,0,0,site2,11,70,1,1
12211,1,0,site2,214,50,0,1
43435,1,0,site2,8,50,1,1
36598,1,0,site2,128,60,1,1
64369,0,0,site2,108,30,0,1
33174,1,0,site2,5,50,1,1
12217,0,0,site2,35,40,1,1
32812,0,0,site2,5,60,0,0
56044,0,0,site2,16,50,1,1
38544,1,0,site2,70,30,1,1
66155,1,0,site2,13,70,1,1
34822,0,0,site2,2,40,1,0
45315,1,0,site2,15,30,1,1
17967,1,0,site2,2,40,1,0
29474,1,0,site2,0,40,0,1
17053,1,0,site2,11,50,0,0
24985,1,0,site2,67,60,1,1
48787,1,0,site2,3,60,1,1
44325,1,0,site2,47,60,1,1
54021,1,0,site2,29,40,1,0
57314,0,0,site2,1,70,0,1
17957,1,0,site2,0,50,1,1
48090,0,0,site2,1,50,1,1
37293,1,0,site2,209,60,1,1
17952,1,0,site2,0,60,0,1
47897,0,0,site2,14,60,1,1
36152,1,0,site2,0,30,0,0
35981,0,0,site2,0,50,0,0
65037,0,1,site2,153,60,1,0
5328,1,0,site2,1,60,0,1
34999,1,0,site2,152,30,1,1
24098,1,0,site2,33,80,1,1
31637,1,0,site2,88,50,0,1
56690,1,0,site2,0,50,1,1
40496,1,0,site2,0,40,0,1
18951,1,0,site2,9,80,1,1
64115,0,0,site2,3,50,1,1
31400,1,0,site2,45,50,0,1
17925,0,0,site2,8,50,0,1
63121,0,0,site2,0,80,1,0
53170,0,0,site2,398,70,1,0
21180,1,0,site2,157,50,1,1
21397,1,0,site2,305,60,1,1
44710,1,0,site2,61,60,0,0
12538,0,0,site2,87,50,1,0
54646,1,1,site2,248,50,1,0
26675,1,0,site2,225,60,0,1
12240,0,0,site2,0,50,1,1
3429,1,0,site2,153,30,1,0
28293,1,0,site2,295,40,1,0
16394,1,0,site2,63,70,0,0
36549,0,0,site2,351,60,1,0
12241,1,0,site2,0,60,0,1
59473,1,0,site2,283,60,0,1
2140,1,0,site2,0,60,0,1
9279,1,0,site2,14,50,1,1
13794,1,0,site2,0,50,1,1
44822,1,0,site2,0,60,1,0
11850,1,0,site2,1,40,1,0
31887,1,0,site2,136,40,1,0
13548,1,0,site2,6,60,0,0
17892,1,0,site2,182,50,1,1
17552,1,0,site2,2,40,1,1
16174,1,0,site2,54,50,0,1
2999,0,0,site2,282,40,1,1
25233,0,0,site2,0,60,1,0
39182,1,0,site2,7,60,0,1
24873,1,0,site2,0,60,1,1
6270,1,0,site2,74,60,1,0
38296,1,1,site2,100,40,0,1
12253,1,1,site2,12,60,1,1
15231,1,0,site2,22,60,0,1
3598,1,0,site2,182,60,1,1
17873,1,0,site2,28,60,0,0
30704,1,0,site2,10,60,1,1
9762,1,0,site2,22,60,0,0
20069,1,0,site2,10,50,0,1
67654,1,0,site2,0,50,0,1
31327,1,0,site2,5,70,0,1
17864,1,0,site2,57,50,1,0
40394,0,0,site2,17,60,1,0
48018,1,1,site2,214,70,1,1
59560,0,0,site2,313,60,1,1
62513,0,0,site2,0,40,0,1
40606,0,0,site2,66,50,1,0
17853,0,0,site2,0,50,1,1
17852,1,0,site2,20,30,0,1
45110,1,0,site2,0,50,0,0
2863,0,0,site2,29,50,1,1
37788,1,0,site2,203,40,0,1
17845,0,0,site2,0,60,1,1
57578,1,0,site2,0,70,0,1
32354,0,0,site2,0,60,1,0
30020,1,0,site2,198,70,1,1
48718,1,1,site2,102,50,1,1
49078,1,0,site2,0,90,1,1
