Reported Year,Total Dead and Missing,Lon,Lat
2018,2,8.983333,1.133333
2018,1,6.497222,2.605
2018,1,18.73582359,-97.41182435
2018,1,44.80935968,15.87442244
2018,9,32.78695205,13.67546827
2018,1,31.9676831,-113.0133083
2018,1,13.453056,-16.5775
2018,1,6.497222,2.605
2018,1,11.183333,-4.283333
2018,1,19.635357,27.103538
2018,1,11.316667,-5.666667
2018,1,7.683333,-5.016667
2018,3,7.683333,-5.016667
2018,1,16.266667,-0.05
2018,2,6.816667,-5.283333
2018,1,5.316667,-4.033333
2018,6,33.54895947,12.78484416
2018,1,28.71236176,-100.5084973
2018,1,35.88106992,-5.815255116
2018,1,0.192065,-100.881201
2018,1,12.357222,-1.535278
2018,1,12.357222,-1.535278
2018,114,32.97642418,14.44917331
2018,19,1.368073391,104.3934588
2018,1,27.508628,-99.52623012
2018,1,21.14317,23.823002
2018,1,32.70632156,-115.9914334
2018,1,32.057499,-111.6660725
2018,1,21.14317,23.823002
2018,2,31.723048,14.025968
2018,1,21.818949,31.378376
2018,6,5.321172,39.569408
2018,1,20.610678,27.916851
2018,104,33.20147523,13.18859172
2018,1,27.20011906,-98.21558253
2018,1,0.487983,42.77828
2018,1,36.57663577,36.58378867
2018,3,40.87845148,25.6974941
2018,1,26.29203835,-98.56431965
2018,1,26.22469956,-98.44542785
2018,1,26.3759813,-98.1436497
2018,1,31.4408897,-111.326268
2018,1,20.610678,27.916851
2018,1,32.04569612,-110.0766673
2018,1,32.0284519,-110.0757424
2018,1,31.7718019,-111.9242651
2018,1,32.0213847,-111.7833199
2018,1,46.151241,14.995463
2018,1,27.053928,14.320411
2018,1,13.966799,35.440559
2018,1,20.610678,27.916851
2018,1,18.07428,34.434549
2018,2,41.65955637,22.20490317
2018,1,28.64226414,-100.3305634
2018,2,22.692586,12.480116
2018,4,33.25551697,12.53741273
2018,8,32.81284113,12.89416351
2018,1,32.5617059,-111.9580594
2018,2,12.357222,-1.535278
2018,2,23.987799,18.005633
2018,5,9.402564,42.018769
2018,2,19.635357,27.103538
2018,1,12.25,-2.366667
2018,1,12.639167,-8.002778
2018,1,26.07057928,-98.23060384
2018,1,27.0140839,-98.2920335
2018,1,27.1515352,-98.4470489
2018,1,36.49056668,36.5494564
2018,1,23.370165,17.68338
2018,2,3.553899,38.65486
2018,2,13.57453,-2.41366
2018,1,32.70876641,-115.9950278
2018,1,27.2637595,-98.3953063
2018,1,27.2445426,-97.8605978
2018,2,23.095196,22.792007
2018,2,22.765384,22.374041
2018,2,25.500028,14.602296
2018,3,24.540359,15.774139
2018,1,6.770377,47.41765
2018,1,12.669425,-7.909603
2018,26,32.80583535,12.87910508
2018,1,43.78553255,7.620155941
2018,7,40.8977747,26.25235575
2018,1,32.1631904,-112.9989586
2018,1,32.3745579,-111.7539556
2018,1,31.7560848,-112.0063418
2018,1,31.7560848,-112.0063418
2018,2,27.093058,14.375318
2018,2,27.124841,14.279231
2018,1,31.986596,20.297225
2018,1,33.54689117,13.46412883
2018,50,32.90694021,13.71392042
2018,1,32.2202756,-112.7824362
2018,1,36.49618453,36.54655725
2018,1,24.973284,13.37901
2018,1,12.639167,-8.002778
2018,1,50.8657821,4.2925975
2018,1,26.21584469,-98.45023436
2018,101,32.953662,12.875107
2018,70,32.95695106,13.08834147
2018,1,31.9537203,-111.9880761
2018,5,33.90018296,13.37837628
2018,1,28.9289428,-100.5010491
2018,1,31.6575879,-111.0964503
2018,1,27.1817247,-98.3827415
2018,3,14.45,-11.433333
2018,1,27.59667636,-99.53703104
2018,5,28.57339039,-99.55968769
2018,43,36.47522782,-2.230208148
2018,1,33.90991971,12.88897523
2018,1,32.4580901,-113.1639958
2018,3,12.639167,-8.0657
2018,12,-15.29506096,34.44227297
2018,1,27.2469995,-98.4312437
2018,1,36.00263176,36.3682292
2018,1,25.860996,14.665826
2018,1,18.07428,34.434549
2018,2,21.943709,27.672666
2018,3,19.635357,27.103538
2018,4,36.01033187,-5.441475625
2018,1,32.0337649,-112.9137217
2018,1,45.19003082,15.78810844
2018,1,36.00866555,-5.398903604
2018,1,27.0756302,-98.4526138
2018,1,28.90050828,-100.6121371
2018,1,31.9296959,-111.7848306
2018,1,32.1969118,-111.7739547
2018,1,26.9819963,-98.405339
2018,1,25.180981,14.216799
2018,2,27.117507,14.367082
2018,3,16.974855,7.982422
2018,1,26.83260484,-97.81739838
2018,76,33.30144056,12.5264264
2018,1,31.527146,-111.353804
2018,1,23.719983,12.391467
2018,1,13.747392,8.94679
2018,3,24.947309,14.543123
2018,2,21.327757,26.213014
2018,1,50.99472445,2.277085286
2018,2,34.53671416,13.10870179
2018,1,31.3395386,-110.9783476
2018,1,28.2616536,-99.8093986
2018,2,27.102838,14.419244
2018,2,21.943709,27.672666
2018,3,19.635357,27.103538
2018,1,12.669425,-7.909603
2018,6,14.692778,-17.446667
2018,4,35.50720421,-2.740343394
2018,1,38.2279605,21.7216441
2018,1,28.71141286,-100.5090595
2018,1,43.63694407,13.37611759
2018,2,16.99669,8.008341
2018,1,15.355787,5.20899
2018,1,16.984541,7.966631
2018,1,22.042367,11.755083
2018,1,36.54785814,36.58286346
2018,2,33.90510191,12.73483664
2018,1,26.22353436,-98.44975658
2018,1,12.5295,-6.251212
2018,2,25.418981,13.746677
2018,1,16.949076,7.966974
2018,1,4.168021,42.059173
2018,1,33.44274446,13.29522553
2018,5,40.98790253,24.60032022
2018,1,26.5813322,-98.1457171
2018,1,26.22477656,-98.44456954
2018,1,13.839598,8.983237
2018,1,28.6280361,-100.1589541
2018,1,26.10449735,-98.41737142
2018,1,32.2918266,-111.3602789
2018,3,12.639167,-8.002778
2018,62,13.29406315,48.55070634
2018,1,25.54209857,-100.9526633
2018,1,45.49640658,12.22799436
2018,1,36.51737772,36.56700404
2018,1,31.8568975,-112.74169
2018,1,32.67151668,-115.5190298
2018,3,12.669425,-7.909603
2018,1,17.54286253,-91.99025596
2018,1,27.18872,-98.172621
2018,1,25.92027579,-97.51670987
2018,1,26.19126342,-98.35825218
2018,1,32.2249619,-111.7065126
2018,2,27.12973,14.46866
2018,10,36.15949819,29.87097338
2018,1,45.4602058,15.3453479
2018,1,32.53423719,-117.1237994
2018,1,36.64170562,5.245392576
2018,2,24.512845,12.670704
2018,2,16.929042,7.953071
2018,2,16.941194,7.964399
2018,112,34.87422303,11.53622621
2018,1,35.69860948,-4.792843716
2018,2,35.79539621,-5.834297623
2018,1,16.38536308,-95.1292364
2018,1,32.70859404,-115.5160286
2018,1,22.263195,23.411013
2018,2,21.943709,27.672666
2018,1,13.794627,8.989361
2018,1,26.2434051,-98.5616885
2018,2,45.63466475,15.34631892
2018,1,13.805278,8.988333
2018,1,26.22326487,-98.44992824
2018,1,29.54303384,-102.9143941
2018,1,31.723048,14.025968
2018,1,9.599192,43.343533
2018,1,13.966799,35.440559
2018,2,20.610678,27.916851
2018,1,21.943709,27.672666
2018,2,35.97432145,-5.63191552
2018,1,31.6501719,-111.9896766
2018,1,31.9771723,-111.2750468
2018,5,9.162732,39.016822
2018,2,21.14317,23.823002
2018,2,41.32621168,26.56714207
2018,1,19.635357,27.103538
2018,2,19.635357,27.103538
2018,2,18.07428,34.434549
2018,1,13.57453,-2.41366
2018,1,35.98882926,36.32317418
2018,1,26.37566816,-109.0102627
2018,1,12.357222,-1.535278
2018,1,34.3100048,13.90230876
2018,1,26.09520171,-98.27205729
2018,1,35.25403035,-2.958482648
2018,1,18.44135431,-96.35677633
2018,2,19.87146386,8.294152188
2018,1,36.00329054,36.37810583
2018,1,20.610678,27.916851
2018,1,45.07430392,6.656322815
2018,5,33.83233352,13.67473674
2018,1,32.0337649,-112.9137217
2018,1,41.32399751,26.59117098
2018,1,20.610678,27.916851
2018,18,34.52256837,-6.495380874
2018,2,27.47701975,-99.48124509
2018,2,32.784352,12.482521
2018,1,19.635357,27.103538
2018,1,27.36266416,-99.4918003
2018,15,31.7975831,14.053676
2018,1,27.1572959,-98.0664756
2018,1,26.8747065,-97.82834845
2018,1,22.603239,23.030112
2018,1,41.306921,26.8232329
2018,1,17.31572257,-96.92453667
2018,1,29.932036,18.67618
2018,1,16.975204,7.965108
2018,1,45.64607273,15.34339613
2018,1,30.69536885,-104.8766045
2018,1,31.5780546,-110.1222086
2018,1,18.454354,1.409992
2018,1,45.05937999,15.7457134
2018,2,18.454354,1.409992
2018,1,12.113056,15.049167
2018,1,28.44226217,-100.0308988
2018,7,-8.962610159,28.79253333
2018,2,24.25199,13.216056
2018,1,22.997099,22.518561
2018,3,21.943709,27.672666
2018,1,44.93716694,6.710634688
2018,1,28.58381,77.247466
2018,1,12,8.516667
2018,1,19.329287,26.43227
2018,1,50.48840737,3.976906143
2018,1,31.5268417,-111.6423966
2018,1,45.2551786,15.41254493
2018,1,31.723048,14.025968
2018,1,21.14317,23.823002
2018,2,31.723048,14.025968
2018,1,31.723048,14.025968
2018,2,3.536064,39.065407
2018,1,14.44682,-11.43794
2018,1,32.0337649,-112.9137217
2018,1,27.0469674,-98.2500554
2018,2,25.31603,13.954381
2018,1,27.100393,14.356101
2018,1,26.97235332,-97.82014496
2018,1,30.71940532,-112.1567047
2018,1,16.991703,7.972626
2018,3,14.714414,8.819953
2018,2,9.573928,41.845284
2018,1,7.296123,38.354746
2018,7,39.45885838,26.05864419
2018,1,40.90201462,26.25263263
2018,9,35.47317736,34.29375677
2018,1,25.88731568,-97.51193807
2018,1,31.968432,-112.0806495
2018,1,36.00128794,36.37046615
2018,2,14.709765,8.814117
2018,1,32.672917,14.27339206
2018,1,27.48707358,-99.48017889
2018,1,11.275784,49.121736
2018,1,29.1996732,-100.7497015
2018,1,25.8439195,-97.37176233
2018,1,27.2542405,-98.3654793
2018,1,10.391039,98.776573
2018,3,14.712754,8.815833
2018,1,27.2251015,-98.3998009
2018,1,26.90287734,-97.84757452
2018,1,35.27422982,-2.984685136
2018,2,27.073495,14.419244
2018,2,11.275784,49.121736
2018,1,44.83967035,6.580775143
2018,1,31.9239682,-112.1502366
2018,2,21.943709,27.672666
2018,1,32.3022842,-113.0083348
2018,2,35.99632932,36.36677617
2018,2,21.442843,23.625897
2018,1,23.961156,13.753383
2018,2,24.322071,12.962891
2018,1,18.00023524,-94.55561892
2018,1,31.7007344,-111.7033087
2018,1,16.975204,7.965108
2018,1,26.98418383,-97.721268
2018,4,34.16932821,13.41106486
2018,1,31.9465285,-111.7435789
2018,2,24.9266,14.58096
2018,1,16.987148,7.960963
2018,1,16.977625,7.997695
2018,13,-12.12930514,44.38399051
2018,2,10.48649,-5.65283
2018,1,38.22913369,21.72051161
2018,1,26.18352445,-98.40740425
2018,3,-0.15433836,30.47918487
2018,1,16.927236,7.967146
2018,1,19.30280065,-99.64178587
2018,1,31.5876639,-111.0504716
2018,1,2.002215,45.216762
2018,1,22.100909,23.109588
2018,2,16.991047,8.004144
2018,1,16.981853,7.989044
2018,1,21.470962,11.425523
2018,2,31.986596,20.297225
2018,1,45.46626716,15.35157625
2018,2,32.79503327,13.71495039
2018,1,32.8631319,13.43264627
2018,6,32.94247691,12.08715414
2018,1,45.61467533,15.30807973
2018,1,41.32863025,26.60112704
2018,1,22.579989,33.862362
2018,19,35.82289506,-0.796902518
2018,1,27.62841753,-99.63131046
2018,1,45.18566015,15.53133018
2018,1,29.1299,20.360782
2018,1,21.14317,23.823002
2018,1,21.143171,23.823002
2018,3,19.635357,27.103538
2018,2,14.706776,8.813774
2018,1,15.651555,32.93947
2018,1,18.88888852,-96.94592355
2018,1,27.47621158,-99.48228546
2018,2,21.943709,27.672666
2018,2,21.943709,27.672666
2018,17,35.71956581,-3.226601551
2018,47,2.725285183,18.3999922
2018,1,31.8085006,-112.3402842
2018,1,32.3770211,-113.1654307
2018,1,26.3337438,-98.4359566
2018,2,20.610678,27.916851
2018,1,13.567446,2.108762
2018,1,31.6176203,-111.5152359
2018,1,32.014058,-112.1044063
2018,4,14.714414,8.819953
2018,1,20.147227,12.966097
2018,1,26.08691167,-97.92837408
2018,1,32.1791978,-112.9473341
2018,1,36.01271586,36.37535924
2018,1,22.588654,23.020746
2018,1,21.943709,27.672666
2018,1,16.975204,7.965108
2018,11,32.89792474,12.63608478
2018,1,19.69237929,-71.75470623
2018,1,45.64591897,15.35740171
2018,1,27.154171,14.424734
2018,2,-9.964505,33.883879
2018,2,19.635357,27.103538
2018,2,35.86526742,36.18388163
2018,1,21.348223,11.820995
2018,3,-9.573108,33.508217
2018,1,40.67158637,22.89549561
2018,2,36.69432148,39.08307758
2018,2,22.426263,23.06279
2018,1,24.761797,14.806678
2018,6,7.868527461,-72.45171432
2018,2,40.03268891,42.07823979
2018,1,25.676187,15.422625
2018,2,21.43006,11.117934
2018,2,14.709765,8.814117
2018,1,16.975204,7.965108
2018,1,36.80027132,39.98804949
2018,1,1.330274113,104.4080583
2018,1,31.8636513,-112.5604656
2018,1,19.015384,27.765691
2018,1,26.1094297,-98.33705057
2018,1,25.1889176,-99.8363028
2018,1,20.5134143,-100.9948315
2018,1,32.269819,-111.408511
2018,1,22.507482,22.670333
2018,1,30.20212717,-103.9471519
2018,1,18.635835,27.154409
2018,1,19.430334,26.742051
2018,2,25.517657,14.412339
2018,1,16.975204,7.965108
2018,1,35.8985929,-5.373166
2018,1,31.8408562,-111.4010365
2018,2,36.85758542,40.0755968
2018,2,21.161361,25.525491
2018,1,20.463043,25.964746
2018,1,21.943709,27.672666
2018,2,22.396611,26.693147
2018,1,35.89855814,-5.37445346
2018,1,31.8207162,-111.40916
2018,1,16.975204,7.965108
2018,2,27.59667636,-99.53703104
2018,1,17.989456,-92.9475061
2018,2,25.26091744,61.63998808
2018,1,15.28399,-1.69789
2018,1,24.81846937,-107.5327177
2018,3,20.009484,11.996181
2018,4,14.44682,-11.43794
2018,1,45.56817903,15.29847739
2018,1,31.9163189,-112.9357799
2018,1,31.4421211,-111.2571398
2018,1,12.652021,-8.027912
2018,1,14.44682,-11.43794
2018,36,35.56532431,-6.015228714
2018,7,16.7751826,98.704075
2018,1,45.56944084,15.29916403
2018,1,26.9768234,-98.0653006
2018,2,20.55144,13.55354
2018,2,22.710323,12.347526
2018,4,14.706984,8.820615
2018,2,26.02717,-5.976602
2018,1,13.08848,-1.08496
2018,3,32.780888,12.476661
2018,3,21.325198,11.776809
2018,6,14.706984,8.831601
2018,1,14.44682,-11.43794
2018,1,36.00737801,-5.595094155
2018,1,35.89611993,-5.321322895
2018,10,9.233987578,97.90527507
2018,1,32.0446142,-112.3693889
2018,1,23.920992,14.233764
2018,1,16.305456,-0.08823
2018,6,16.04450923,-16.63699858
2018,1,36.00323216,36.36943618
2018,1,19.513198,26.137377
2018,1,40.89569549,26.25238951
2018,1,26.11715037,-98.26563276
2018,1,26.11688747,-98.26578126
2018,1,35.63536979,-1.325146605
2018,1,27.1192579,-98.2291293
2018,11,35.97755439,-5.768318887
2018,1,35.30734203,-3.957839329
2018,1,35.72482661,-1.134878621
2018,1,27.0348724,-98.0672338
2018,1,21.279137,23.625065
2018,2,23.231251,17.562751
2018,2,25.279471,14.398986
2018,1,35.40012296,-1.25878494
2018,1,19.635357,27.103538
2018,1,31.723048,14.025968
2018,2,21.14317,23.823002
2018,20,16.89910159,99.13408955
2018,17,39.94433524,43.98629707
2018,2,18.885804,13.024653
2018,1,-0.310591,42.39613
2018,7,35.96199421,-5.382424111
2018,6,-2.497341985,30.66887752
2018,1,32.65360197,-115.6563535
2018,1,26.18298778,-98.40559339
2018,2,20.610678,27.916851
2018,1,50.6109683,3.0349045
2018,1,32.09190917,-112.9948258
2018,1,26.21810962,-98.48265329
2018,2,26.920845,14.357962
2018,2,11.18032,-4.29466
2018,1,32.0177567,-112.1648764
2018,1,32.3717649,-112.860693
2018,1,26.23522474,-98.52141675
2018,1,19.635357,27.103538
2018,1,20.610678,27.916851
2018,4,10.48649,-5.65283
2018,1,25.50061127,-103.4077681
2018,5,8.666783134,-77.41998379
2018,1,18.28991762,-90.90227451
2018,2,-8.798085,40.785291
2018,1,16.975204,7.965108
2018,1,32.6245389,-115.4522623
2018,1,45.0360233,7.6740315
2018,2,40.85773525,25.88608045
2018,2,24.322071,13.740103
2018,1,20.610678,27.916851
2018,1,31.9147139,-111.9653323
2018,1,21.693161,23.974745
2018,1,19.635357,27.103538
2018,1,31.986596,20.297225
2018,1,13.30658,-4.89249
2018,2,12.669425,-7.909603
2018,1,10.48649,-5.65283
2018,1,26.12286364,-98.32509329
2018,1,37.503188,44.796086
2018,1,26.999031,14.424901
2018,7,32.788441,12.48975
2018,2,20.833144,11.23635
2018,1,16.975204,7.965108
2018,1,32.1631904,-112.9989586
2018,1,32.3001349,-111.5736461
2018,2,21.943709,27.672666
2018,1,32.90839706,13.25674128
2018,1,27.0645936,-98.1443491
2018,1,38.277998,21.764864
2018,1,16.975204,7.965108
2018,2,14.35127,-3.60804
2018,3,22.23708569,120.9552538
2018,2,33.315683,59.991135
2018,2,27.684568,62.705671
2018,1,22.904814,87.914411
2018,1,23.311991,18.01001
2018,1,13.436756,-6.242715
2018,1,36.61900306,-6.364435634
2018,1,28.77543116,-100.5325561
2018,1,23.800424,18.143748
2018,2,13.57453,-2.41366
2018,1,14.063995,-3.08025
2018,2,41.15214243,24.88752017
2018,19,37.46285574,27.01084007
2018,3,14.811862,100.4481117
2018,1,24.224424,13.97241
2018,1,11.31537,-5.66546
2018,1,29.0620864,-13.7746296
2018,1,22.223005,22.799039
2018,1,22.019453,22.623337
2018,1,16.975204,7.965108
2018,12,35.51997054,-2.645016567
2018,1,21.67598181,92.60315881
2018,1,27.2217001,-97.7893059
2018,1,19.70172414,-99.17503129
2018,1,26.21650955,-98.45506082
2018,1,31.3395386,-110.9783476
2018,2,28.53876501,62.02822147
2018,1,26.07368836,-98.13360007
2018,1,24.921313,13.970013
2018,1,28.955282,24.995294
2018,1,14.62564,-7.98554
2018,1,13.30658,-4.89249
2018,1,40.73097733,26.0548943
2018,1,14.90489636,-92.30599262
2018,1,36.83992253,14.76583753
2018,2,24.764291,13.182405
2018,2,24.081574,13.267205
2018,1,21.943709,27.672666
2018,1,28.5352366,-100.4053407
2018,1,31.78891415,-106.5919701
2018,1,27.1536729,-98.3172529
2018,5,11.31537,-5.66546
2018,1,12.669425,-7.909603
2018,1,31.27977011,-111.7261451
2018,1,25.234758,14.752113
2018,2,14.44682,-11.43794
2018,1,36.62658052,-6.383661709
2018,1,32.0040286,-112.7348004
2018,1,26.06827888,-98.20875839
2018,3,21.943709,27.672666
2018,1,14.529806,-4.196529
2018,1,41.66122914,26.49425973
2018,3,11.31537,-5.66546
2018,1,26.83995716,-97.85859711
2018,1,17.80650758,-93.40440007
2018,2,20.231415,12.843874
2018,2,21.878414,31.612042
2018,2,12.669425,-7.909603
2018,3,35.91540119,-5.380983631
2018,21,33.44274446,12.57012788
2018,1,40.73037078,26.0403877
2018,1,-0.310591,42.39613
2018,1,26.06780372,-98.29909673
2018,1,23.800424,21.60152
2018,1,23.392682,14.137156
2018,2,19.635357,27.103538
2018,3,22.295935,25.55774
2018,2,22.019453,23.150443
2018,1,26.8291611,-98.365447
2018,1,35.6120715,-1.170012647
2018,1,32.70841027,-115.4652329
2018,1,22.669779,22.627121
2018,1,21.14317,23.823002
2018,2,26.910418,14.509939
2018,6,36.96914225,44.28649554
2018,3,28.70567715,-100.5123358
2018,1,32.3251494,-113.2354807
2018,1,32.3251494,-113.2354807
2018,1,26.22438132,-98.44773956
2018,1,36.0082459,-5.603763054
2018,2,-2.1480534,-79.8841984
2018,2,24.102273,32.985841
2018,1,36.1509958,-5.3378834
2018,1,21.366129,23.633623
2018,1,26.950841,14.457394
2018,3,-19.721815,34.879524
2018,1,17.96424555,-94.74862591
2018,1,32.59338373,-116.0889803
2018,1,17.45866461,-91.44444874
2018,2,21.856401,23.853251
2018,1,-3.445196,36.633972
2018,1,2.5,42.329444
2018,2,13.57453,-2.41366
2018,3,16.33786355,-95.22829814
2018,1,12.58344708,44.17036343
2018,2,35.40687907,-1.395759438
2018,1,26.268788,24.688648
2018,1,26.93615,14.34758
2018,1,13.966799,35.440559
2018,3,19.635357,27.103538
2018,1,14.20784,1.45275
2018,1,31.8904218,-110.5817435
2018,2,19.635357,27.103538
2018,2,12.486464,1.513367
2018,1,32.71914463,14.17176853
2018,1,25.79786639,-100.3297607
2018,3,23.679744,12.696986
2018,2,19.635357,27.103537
2018,1,28.33377153,-100.3059382
2018,1,20.04356865,-99.23910959
2018,2,35.59581336,-1.186008961
2018,3,30.56280909,-103.9722162
2018,1,24.921313,14.145715
2018,1,36.6544039,0.924694723
2018,1,32.0816574,-112.7516255
2018,1,32.059862,-111.3964434
2018,1,25.477992,13.882974
2018,1,35.64607412,-1.075810897
2018,1,27.22376084,-97.80449793
2018,1,32.79651175,12.73374962
2018,1,32.90681178,13.18447184
2018,1,13.30658,-4.89249
2018,1,26.9238966,-98.0192018
2018,1,35.57982925,-1.163521321
2018,2,35.7174625,-0.893899332
2018,1,27.1266376,-98.1861111
2018,11,32.94074816,12.08166097
2018,2,19.635357,27.103536
2018,19,31.61415428,14.67440354
2018,1,29.80260006,-101.5763329
2018,2,35.49472854,-1.244925427
2018,1,27.0730842,-97.9760844
2018,1,31.8464478,-112.1776471
2018,2,31.832941,13.911184
2018,7,41.66145779,26.49443392
2018,1,35.97121609,0.070161184
2018,1,23.719983,16.166288
2018,3,24.522137,13.663347
2018,6,22.26368,13.311943
2018,2,20.610678,27.916851
2018,1,16.305456,-0.08823
2018,1,13.436756,-6.242715
2018,1,35.9497662,-5.309639688
2018,1,36.48042097,-4.740933307
2018,1,26.25652523,-98.60064877
2018,1,23.880815,13.038345
2018,3,21.943709,27.672666
2018,1,12.669425,-7.909603
2018,5,35.58515367,-2.957796002
2018,1,36.42429169,0.620750723
2018,4,1.726489014,31.01372463
2018,1,-1.3227102,36.9260693
2018,1,20.380676,25.698062
2018,1,26.19965636,-98.4797287
2018,1,36.72984347,2.792090734
2018,3,37.809518,44.603174
2018,3,35.74632019,-3.214241932
2018,7,32.93844311,12.08715414
2018,3,20.81214632,92.32595736
2018,25,13.27302771,46.46133036
2018,1,36.18577519,0.259513731
2018,1,-13.009242,40.527028
2018,2,1.834926596,30.85854274
2018,1,32.67175874,-115.5132042
2018,1,38.44087,44.667972
2018,2,32.788441,12.48975
2018,2,20.180842,13.005307
2018,2,18.07428,34.434548
2018,3,22.396611,26.693147
2018,1,26.09427066,-98.27060223
2018,1,32.4466399,-112.6446849
2018,1,27.2636237,-98.3722684
2018,1,24.001308,14.193425
2018,1,32.783161,12.47628
2018,47,35.58318659,-2.795275034
2018,1,26.08023488,-98.25345112
2018,1,22.14162,23.988811
2018,2,32.77912,12.490007
2018,1,21.189743,1.042867
2018,1,35.86805176,-5.376091003
2018,100,33.24563548,12.24782919
2018,1,36.01060865,36.29559921
2018,1,39.10307498,26.56568611
2018,1,19.515787,27.110345
2018,1,22.791375,21.967347
2018,2,23.840626,17.616741
2018,1,22.060187,23.634535
2018,1,26.84485845,-97.69654877
2018,1,26.2238448,-98.5968293
2018,1,27.49992155,-99.50309637
2018,1,25.8375141,-97.40541677
2018,1,45.48809261,15.38637772
2018,1,31.49713347,-111.413387
2018,1,31.723048,14.025968
2018,2,21.14317,23.823002
2018,1,13.966799,35.440559
2018,1,13.794627,8.989361
2018,1,45.75032239,18.74727777
2018,2,27.989551,24.863537
2018,1,5.321172,39.569408
2018,1,51.19320789,3.081177321
2018,1,-4.883087,39.513936
2018,1,34.7402677,10.7482127
2018,1,41.65882638,26.48618388
2018,2,24.174946,22.684659
2018,2,18.07428,34.434549
2018,1,-1.405445,36.862977
2018,1,12.669425,-7.909603
2018,1,12.669425,-7.909603
2018,1,18.71581888,-97.32304376
2018,4,18.07428,34.434548
2018,34,34.75092189,13.53515625
2018,2,36.2807903,0.094711586
2018,1,32.53347346,-117.1246786
2018,1,20.82029642,92.35219959
2018,1,30.22528705,-104.129113
2018,3,19.635357,27.103536
2018,1,20.610678,27.916851
2018,1,2.5,42.329444
2018,2,20.610678,27.916851
2018,1,15.04029859,-89.58861351
2018,1,19.7050171,-103.4685183
2018,1,32.3311328,-111.4917742
2018,4,21.943709,27.672666
2018,1,20.610678,27.916851
2018,1,16.305456,-0.08823
2018,1,18.07428,34.434548
2018,1,12.486464,1.513367
2018,1,33.70551689,35.96589244
2018,1,27.49648732,-99.52560699
2018,3,35.35923628,-2.644685651
2018,1,35.80577434,-0.803585382
2018,30,12.44187239,44.02657489
2018,3,-12.12622107,44.40581823
2018,1,18.83001,-97.1660589
2018,2,19.466592,26.440061
2018,1,27.036422,14.417426
2018,1,13.436756,-6.242715
2018,1,20.342052,27.022494
2018,3,19.635357,27.103536
2018,1,18.9951,12.892
2018,1,26.8697147,-97.6982272
2018,5,27.1941061,-98.0548259
2018,1,32.7912611,13.7360765
2018,2,35.9405764,-3.121201466
2018,1,45.8484251,9.0077495
2018,1,27.1144162,-98.4270255
2018,2,19.827565,33.345944
2018,1,32.014058,-112.1044063
2018,1,31.44346187,-105.9942578
2018,1,20.668766,25.704798
2018,3,27.017461,14.435957
2018,16,33.68894989,35.97018398
2018,52,49.06485408,57.8601087
2018,1,19.637414,26.623192
2018,2,24.482149,13.879626
2018,1,-9.313345,32.770401
2018,1,14.529806,-4.196529
2018,1,31.9943161,-112.806239
2018,3,27.011343,14.446939
2018,6,14.71243,8.81383
2018,1,13.101281,-1.066468
2018,2,20.749731,26.768543
2018,3,33.41609324,13.21331096
2018,2,35.85295401,-0.814755301
2018,7,28.99224023,-13.49585334
2018,1,31.29990314,-110.9380298
2018,1,22.100909,23.194329
2018,2,18.9951,12.892
2018,1,23.719983,13.618827
2018,2,18.07428,34.434548
2018,1,32.3770211,-113.1654307
2018,1,13.567446,2.108762
2018,1,43.7743355,7.4931567
2018,1,36.0586544,0.061860512
2018,1,46.4982953,11.3547582
2018,2,29.510267,65.421738
2018,2,22.78882,5.525811
2018,2,17.601362,34.474951
2018,1,36.8012722,3.5686162
2018,1,44.43824654,11.56951356
2018,3,21.943709,27.672666
2018,2,12.669425,-7.909603
2018,1,12.486464,1.513367
2018,2,21.079375,24.029864
2018,18,12.14982949,-68.80590859
2018,1,50.93772776,1.949506614
2018,100,33.46124617,14.63044773
2018,11,35.89100576,-5.659332275
2018,1,31.876975,13.853232
2018,12,32.98300233,13.76885206
2018,64,34.07838046,13.2682426
2018,3,23.679744,14.058795
2018,1,20.339476,26.619864
2018,4,35.88053832,-5.519505224
2018,1,36.78467678,-6.580935209
2018,1,26.8077686,-98.118294
2018,2,24.642024,14.587863
2018,1,26.06354885,-98.07603481
2018,1,27.2474839,-98.3788079
2018,1,27.1058052,-98.146774
2018,1,32.2732613,-111.6896884
2018,1,45.55970618,15.29882071
2018,2,21.284256,24.028913
2018,4,-33.51769914,-53.33420946
2017,48,27.8174487,-99.0128926
2017,3,26.9730763,-99.1013498
2017,2,26.995506,-98.7481167
2017,1,29.8687682,-101.1617356
2017,2,28.2758921,-99.1013498
2017,4,28.4116514,-99.8124935
2017,2,27.0273057,-98.2212979
2017,1,31.8039824,-106.2051484
2017,4,32.7157305,-117.1610966
2017,1,21.94616851,-102.2833209
2017,7,7.736847452,-77.54837036
2017,2,27.016237,14.430466
2017,1,32.137605,-112.6652585
2017,1,50.9340765,1.9102149
2017,1,40.97682014,26.30950928
2017,1,16.5611537,-94.6138639
2017,1,7.986535,16.9741689
2017,2,21.66503906,27.88794267
2017,1,43.76723018,7.448348116
2017,1,7.986535,16.9741689
2017,2,-8.0028892,12.6392316
2017,1,28.58381,77.247466
2017,2,24.081574,14.500012
2017,1,28.7620739,51.5150077
2017,1,28.58381,77.247466
2017,1,38.43018903,27.10231392
2017,1,14.9055599,-92.2634206
2017,1,27.66357422,18.51119127
